Name,gene,Chromosome,orf_classification,logFC,logCPM,F,PValue,FDR,model2,Label,Numeric Label,model2_2,model2_neg,model2_pos
YLR128W,DCN1,12,Verified,-0.462337440770735,7.51617826696107,5.37900555438623,0.0331285601062093,0.0595556409795774,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR129W,DIP2,12,Verified,1.35439991053092,8.14775748603819,16.851630063508,0.0007427308462751,0.0024644177060905,1.35439991053092,Neutral,0,0.0,0.0,1.35439991053092
YLR130C,ZRT2,12,Verified,-0.932606720801132,5.87742929029163,1.68590149136189,0.211532359422404,0.284728676293693,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR131C,ACE2,12,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YLR132C,USB1,12,,-0.110188994325815,7.90709306757757,0.292635629757327,0.595575560345054,0.668281806451661,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR133W,CKI1,12,Verified,-0.2179939049431,7.84369283054034,1.79071566641509,0.198516382857485,0.269837862089229,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR134W,PDC5,12,Verified,0.398562632521119,6.73841991155695,4.10743233720736,0.0587266761803203,0.0970405642283728,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR135W,SLX4,12,Verified,-1.20492740016928,7.1000352273075,8.00335522210447,0.0116004828257633,0.0247828496732216,-1.20492740016928,Toxic,1,-1.20492740016928,-1.20492740016928,0.0
YLR136C,TIS11,12,Verified,1.2069028146197,7.81588455622975,93.4466011380711,2.6092898092037e-08,8.68303083223334e-07,1.2069028146197,Neutral,0,0.0,0.0,1.2069028146197
YLR137W,RKM5,12,Verified,-0.242534276081646,7.63777215664898,1.089431259396,0.311256788038489,0.392753860134921,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR138W,NHA1,12,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YLR139C,SLS1,12,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YLR141W,RRN5,12,Verified,1.02069879441474,7.95032714417419,35.1225072973022,1.67901987675431e-05,0.0001151075431296,1.02069879441474,Neutral,0,0.0,0.0,1.02069879441474
YLR142W,PUT1,12,Verified,0.869013242199466,6.93937295614634,7.18710722149066,0.0158217414659975,0.0320045523181405,0.869013242199466,Neutral,0,0.0,0.0,0.869013242199466
YLR143W,DPH6,12,Verified,-0.726908759286893,7.84759046987917,26.7696304144459,7.69994330359408e-05,0.000379093320962,-0.726908759286893,Toxic,1,-0.726908759286893,-0.726908759286893,0.0
YLR144C,ACF2,12,Verified,-0.567423519723206,7.79412918079987,10.8883763645526,0.0042461023808854,0.0105035164158745,-0.567423519723206,Toxic,1,-0.567423519723206,-0.567423519723206,0.0
YLR145W,RMP1,12,Verified,0.417247744529064,7.79487584290843,3.57938071375213,0.0757134935653503,0.120145428877282,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR146C,SPE4,12,Verified,0.67173835450981,8.35370755467116,52.0676652255457,1.46947041861505e-06,1.72218911014551e-05,0.67173835450981,Neutral,0,0.0,0.0,0.67173835450981
YLR146W-A,,12,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YLR147C,SMD3,12,Verified,0.389337735978267,7.30743939289099,7.01717028836892,0.0169060938598865,0.0336718154579891,0.389337735978267,Neutral,0,0.0,0.0,0.389337735978267
YLR148W,PEP3,12,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YLR149C,,12,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YLR150W,STM1,12,Verified,0.18639373873226,7.81952735094541,0.848899434024419,0.369793438801869,0.453317635788578,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR151C,PCD1,12,Verified,0.211021054971659,7.68583123138451,2.06707689499651,0.16871710445193,0.234825238651051,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR152C,,12,Uncharacterized,-0.578676170050675,7.34610338860811,11.0363158707722,0.0040463475073199,0.0101136503760262,-0.578676170050675,Toxic,1,-0.578676170050675,-0.578676170050675,0.0
YLR153C,ACS2,12,Verified,-0.838630214124933,7.44170109981549,13.8132870678566,0.0017223754638997,0.0049169127989474,-0.838630214124933,Toxic,1,-0.838630214124933,-0.838630214124933,0.0
YLR154C,RNH203,12,Verified,1.24120014891483,8.02348301947768,84.8609188233343,5.21724280801514e-08,1.43285602179163e-06,1.24120014891483,Neutral,0,0.0,0.0,1.24120014891483
YLR154C-G,,12,Uncharacterized,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YLR162W-A,RRT15,12,Uncharacterized,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YLR163C,MAS1,12,Verified,1.2695940145986,6.91428431730112,11.7108172871764,0.003260150606846,0.0084305312629671,1.2695940145986,Neutral,0,0.0,0.0,1.2695940145986
YLR164W,SHH4,12,Verified,-2.32000974558918,3.2806778785524,12.8711520685139,0.002278124954738,0.006215422901646,-2.32000974558918,Toxic,1,-2.32000974558918,-2.32000974558918,0.0
YLR165C,PUS5,12,Verified,-1.48114025603451,5.39435622281395,6.13510038335793,0.024092358375471,0.0452563089549948,-1.48114025603451,Toxic,1,-1.48114025603451,-1.48114025603451,0.0
YLR166C,SEC10,12,Verified,-0.176724347427039,7.42740023461961,1.32403288428804,0.265845693315124,0.344364821859121,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR167W,RPS31,12,Verified,0.616653110380176,7.13318672489263,9.4790540717827,0.0068249799517509,0.0158185478393658,0.616653110380176,Neutral,0,0.0,0.0,0.616653110380176
YLR168C,UPS2,12,Verified,0.974113277845312,8.11162133143172,14.2557586927265,0.0015153532148507,0.0044255078434128,0.974113277845312,Neutral,0,0.0,0.0,0.974113277845312
YLR170C,APS1,12,Verified,-0.488110933284597,6.81489575316082,4.28917625859255,0.0539393928350836,0.0905077997552986,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR172C,DPH5,12,Verified,0.50430565940024,8.14507453142533,30.7544469864139,3.59681099722997e-05,0.0002107694259173,0.50430565940024,Neutral,0,0.0,0.0,0.50430565940024
YLR173W,TAG1,12,Verified,0.56518732155691,6.54439918992966,8.23453807717566,0.0106488501510667,0.023158706709472,0.56518732155691,Neutral,0,0.0,0.0,0.56518732155691
YLR174W,IDP2,12,Verified,-0.587846899917174,7.93284741298227,20.9312213856455,0.0002709341646401,0.0010648179798227,-0.587846899917174,Toxic,1,-0.587846899917174,-0.587846899917174,0.0
YLR175W,CBF5,12,Verified,0.271769339625465,8.20027441103822,4.31209788808586,0.0533684035469141,0.0896817367380691,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR177W,,12,Uncharacterized,-2.97096553911902,3.64032322528843,27.9366468120778,6.11672459621386e-05,0.0003163236867094,-2.97096553911902,Toxic,1,-2.97096553911902,-2.97096553911902,0.0
YLR178C,TFS1,12,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YLR179C,,12,Verified,-3.33839232585949,7.19414734539916,164.048580484629,3.83510093286128e-10,5.68415221755491e-08,-3.33839232585949,Toxic,1,-3.33839232585949,-3.33839232585949,0.0
YLR180W,SAM1,12,Verified,-2.58188460579627,3.99359290887919,17.0042838315818,0.0007135708501362,0.0023815296528338,-2.58188460579627,Toxic,1,-2.58188460579627,-2.58188460579627,0.0
YLR181C,VTA1,12,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YLR182W,SWI6,12,Verified,-0.767202635940125,8.05139733255968,13.0743405134061,0.0021430111383303,0.0058926343664945,-0.767202635940125,Toxic,1,-0.767202635940125,-0.767202635940125,0.0
YLR183C,TOS4,12,Verified,-0.928615427200517,8.52934423097793,67.47332300528,2.59829686745383e-07,4.53855763169426e-06,-0.928615427200517,Toxic,1,-0.928615427200517,-0.928615427200517,0.0
YLR185W,RPL37A,12,Verified,-0.47311158895959,7.68631065364099,5.5412393880498,0.0309014252753486,0.0562618202197741,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR186W,EMG1,12,Verified,0.781487967770747,8.36995794890003,31.7092645647453,3.02679296123093e-05,0.0001837436632523,0.781487967770747,Neutral,0,0.0,0.0,0.781487967770747
YLR187W,SKG3,12,Verified,-1.32197700399208,8.43423477045869,62.4365760391252,4.4069610082193e-07,6.97615806821936e-06,-1.32197700399208,Toxic,1,-1.32197700399208,-1.32197700399208,0.0
YLR188W,MDL1,12,Verified,0.502999878103752,7.96374662731504,12.71605589349,0.0023877190822044,0.0064411901158402,0.502999878103752,Neutral,0,0.0,0.0,0.502999878103752
YLR189C,ATG26,12,Verified,-0.840927787114223,7.90959044015634,27.1005395397559,7.20875403497842e-05,0.000361518418943,-0.840927787114223,Toxic,1,-0.840927787114223,-0.840927787114223,0.0
YLR190W,MMR1,12,Verified,-0.0280898064251964,6.72391745023869,0.0038910232796878,0.950991485083353,0.962905820414518,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR191W,PEX13,12,Verified,0.062022987092865,3.59998327496992,0.0045333163064445,0.947106970544371,0.961019514514086,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR192C,HCR1,12,Verified,0.317058179440843,8.03947381392769,3.35043431238031,0.0848294203279477,0.132489663335085,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR193C,UPS1,12,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YLR194C,NCW2,12,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YLR195C,NMT1,12,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YLR196W,PWP1,12,Verified,1.22488324820568,7.53708275333093,53.3018003477702,1.26140148649149e-06,1.55846324577635e-05,1.22488324820568,Neutral,0,0.0,0.0,1.22488324820568
YLR197W,NOP56,12,Verified,0.258856320809934,7.51212024628749,1.09093722140984,0.310932741889419,0.392453590884237,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR199C,PBA1,12,Verified,-0.005121714786394,8.0816951892661,0.0029214264839562,0.957527151670776,0.967501392834013,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR200W,YKE2,12,Verified,0.468251591662769,6.45285874272276,2.90525564740473,0.106552311222565,0.160426679941768,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR201C,COQ9,12,Verified,0.210511233344578,7.76907915383508,2.40956468895242,0.139067987326613,0.200434055485202,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR203C,MSS51,12,Verified,-2.06404545309997,2.23755976118479,33.9192730721577,2.05701623612309e-05,0.0001357154416857,-2.06404545309997,Toxic,1,-2.06404545309997,-2.06404545309997,0.0
YLR204W,QRI5,12,Verified,-2.71126945542932,3.68175668248536,14.1714916131202,0.0015525211734175,0.0045168755772883,-2.71126945542932,Toxic,1,-2.71126945542932,-2.71126945542932,0.0
YLR205C,HMX1,12,Verified,-1.1863986624714,6.35132005509158,12.5501206741995,0.0025115892812426,0.0067196804772213,-1.1863986624714,Toxic,1,-1.1863986624714,-1.1863986624714,0.0
YLR206W,ENT2,12,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YLR207W,HRD3,12,Verified,-2.1507174158988,2.04384121611537,34.610302884091,1.82950460937947e-05,0.000123566096506,-2.1507174158988,Toxic,1,-2.1507174158988,-2.1507174158988,0.0
YLR208W,SEC13,12,Verified,0.499694715868276,8.41931525577477,24.2116413470464,0.0001305472778928,0.000589856332917,0.499694715868276,Neutral,0,0.0,0.0,0.499694715868276
YLR209C,PNP1,12,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YLR210W,CLB4,12,Verified,-0.650816601082,7.92826157389116,9.2157807030211,0.007482459510054,0.0170990139881385,-0.650816601082,Toxic,1,-0.650816601082,-0.650816601082,0.0
YLR211C,ATG38,12,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YLR212C,TUB4,12,Verified,1.19281118725309,6.25821925923455,8.66451692379448,0.0091047354375043,0.0202283084111026,1.19281118725309,Neutral,0,0.0,0.0,1.19281118725309
YLR213C,CRR1,12,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YLR214W,FRE1,12,Verified,0.756177977687247,8.03253653752667,23.486729671656,0.0001525733194893,0.0006699359015982,0.756177977687247,Neutral,0,0.0,0.0,0.756177977687247
YLR215C,CDC123,12,Verified,1.28014616455754,8.49562498305023,28.0907650663118,5.93636368277864e-05,0.0003096554007984,1.28014616455754,Neutral,0,0.0,0.0,1.28014616455754
YLR216C,CPR6,12,Verified,0.474381814313818,8.23583526805215,14.5099416426103,0.0014091596096644,0.0041770862551755,0.474381814313818,Neutral,0,0.0,0.0,0.474381814313818
YLR218C,COA4,12,Verified,0.350552052644833,7.72999035141395,3.71332645359763,0.0709143399579729,0.113757380671498,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR219W,MSC3,12,Verified,-0.304526682223823,9.3716629417801,12.7702221335113,0.0023487838822648,0.0063588860036233,-0.304526682223823,Toxic,1,-0.304526682223823,-0.304526682223823,0.0
YLR220W,CCC1,12,Verified,0.0308980883927932,7.98612405801846,0.0066382757691828,0.936018136748551,0.951886389791801,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR221C,RSA3,12,Verified,-0.173362242607173,7.82815657860539,0.357995080975535,0.557533817823062,0.633864507594847,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR222C,UTP13,12,Verified,-0.555798752969014,5.95772615689904,0.386686573711685,0.542321332413057,0.620623368604123,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR223C,IFH1,12,Verified,-2.80249730093134,6.34420643316401,72.1506630160758,1.6358263563344e-07,3.31454771490156e-06,-2.80249730093134,Toxic,1,-2.80249730093134,-2.80249730093134,0.0
YLR224W,UCC1,12,Verified,-0.350906180512139,6.63692247293605,2.49007569402891,0.133046903728834,0.192987856856429,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR225C,,12,Uncharacterized,0.875843552332508,8.43478077165984,38.6911657713412,9.44923744967267e-06,7.33885409421767e-05,0.875843552332508,Neutral,0,0.0,0.0,0.875843552332508
YLR226W,BUR2,12,Verified,0.239009123342371,7.11708635990159,0.983152436475429,0.335367380152908,0.418200187668793,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR227C,ADY4,12,Verified,-1.85782215294194,7.02771801537403,77.5678753135735,9.86196100488431e-08,2.19294245295904e-06,-1.85782215294194,Toxic,1,-1.85782215294194,-1.85782215294194,0.0
YLR228C,ECM22,12,Verified,0.587705915379027,8.1720319545078,12.1037757473356,0.0028822613421296,0.0075736192845931,0.587705915379027,Neutral,0,0.0,0.0,0.587705915379027
YLR229C,CDC42,12,Verified,0.702508488844747,8.15779782589191,4.66552280145212,0.0453930493056235,0.078418685784137,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR231C,BNA5,12,Verified,-0.451471348759627,6.55435301302477,2.99652018017041,0.101605534921556,0.154355092871501,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR233C,EST1,12,Verified,0.385962070861225,7.15790119019129,2.38965280080851,0.140607805803661,0.202154205821157,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR234W,TOP3,12,Verified,-3.25660103356729,6.98958166624258,132.911803661081,1.917434297657e-09,1.40993273597069e-07,-3.25660103356729,Toxic,1,-3.25660103356729,-3.25660103356729,0.0
YLR236C,,12,Uncharacterized,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YLR237W,THI7,12,Verified,-2.30553016499269,3.29903093363033,10.3888507899721,0.0050074623864851,0.0121560282321542,-2.30553016499269,Toxic,1,-2.30553016499269,-2.30553016499269,0.0
YLR238W,FAR10,12,Verified,0.863922943941465,6.81282885305716,22.0000383971821,0.0002120565825436,0.0008764877242216,0.863922943941465,Neutral,0,0.0,0.0,0.863922943941465
YLR239C,LIP2,12,Verified,0.292489609149589,7.4167053102144,2.88069324698963,0.107932344596838,0.162129673481708,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR240W,VPS34,12,Verified,-0.730836871922167,8.01719751749943,32.0229791191065,2.86216830355174e-05,0.0001765713842475,-0.730836871922167,Toxic,1,-0.730836871922167,-0.730836871922167,0.0
YLR241W,CSC1,12,Verified,-0.1471960015552,5.94549903780558,0.269475603128564,0.6103960499127,0.682040520645506,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR242C,ARV1,12,Verified,-0.418752855352308,8.07306338914652,8.5641413762312,0.0094411329003404,0.0208840974733876,-0.418752855352308,Toxic,1,-0.418752855352308,-0.418752855352308,0.0
YLR243W,GPN3,12,Verified,-0.280538938629907,8.00437038207609,2.17529919267089,0.158576185668365,0.222997654334191,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR244C,MAP1,12,Verified,0.436811943858285,8.37529103660364,5.58259720712909,0.0303614632734612,0.0553893201535453,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR245C,CDD1,12,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YLR246W,ERF2,12,Verified,0.248369412753538,7.94676986139248,0.815321995243734,0.379205884840046,0.46261697323676,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR247C,IRC20,12,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YLR248W,RCK2,12,Verified,-0.718135689278429,7.28280903062835,13.4798258833628,0.0018994691893918,0.0053323152921411,-0.718135689278429,Toxic,1,-0.718135689278429,-0.718135689278429,0.0
YLR249W,YEF3,12,Verified,-3.02896422597747,4.63867850990249,20.5228489830433,0.0002981043051977,0.0011576299211215,-3.02896422597747,Toxic,1,-3.02896422597747,-3.02896422597747,0.0
YLR250W,SSP120,12,Verified,0.498406901508836,8.63073340367229,29.2916283744241,4.71848355846418e-05,0.0002582420953546,0.498406901508836,Neutral,0,0.0,0.0,0.498406901508836
YLR251W,SYM1,12,Verified,0.393725939035147,8.01807689234176,3.24025619535714,0.0896742251197551,0.139056051809852,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR253W,MCP2,12,Verified,0.879958946604719,5.95301484575655,0.960022436027446,0.340961111971875,0.42436301105099,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR254C,NDL1,12,Verified,0.415582606197287,9.79532953473706,14.8186822495636,0.0012912523036756,0.0039037262947328,0.415582606197287,Neutral,0,0.0,0.0,0.415582606197287
YLR256W,HAP1,12,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YLR257W,,12,Verified,-1.84434763758935,1.87305543017797,4.84724712304577,0.0418334844580513,0.0732688650189228,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR258W,GSY2,12,Verified,0.329453756433263,7.53264408085544,4.90823318305992,0.0407118584952824,0.0715242246165674,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR259C,HSP60,12,Verified,-1.88117183311587,3.96124026039035,24.0468638120023,0.000135222149425,0.000605577386276,-1.88117183311587,Toxic,1,-1.88117183311587,-1.88117183311587,0.0
YLR260W,LCB5,12,Verified,0.101690130554948,7.56010712899765,0.171054709901193,0.684362185062141,0.745165321637999,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR261C,VPS63,12,Uncharacterized,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YLR262C,YPT6,12,Verified,0.359124700377904,8.38032195620094,9.62483643751777,0.0064891418214792,0.0151402239325097,0.359124700377904,Neutral,0,0.0,0.0,0.359124700377904
YLR262C-A,TMA7,12,Verified,-3.34256041603036,5.1479428423846,61.66238635472,4.79419115697964e-07,7.35916413625258e-06,-3.34256041603036,Toxic,1,-3.34256041603036,-3.34256041603036,0.0
YLR263W,RED1,12,Verified,-0.201694305506014,8.17073318510552,2.25190979928753,0.151848330666184,0.215394069541734,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR264C-A,,12,Uncharacterized,0.250180075074777,8.89937560663052,1.61929924444821,0.220370343942733,0.294883592026686,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR264W,RPS28B,12,Verified,0.310762260305109,8.2045000768899,6.98656600381944,0.017110231631537,0.034033833336901,0.310762260305109,Neutral,0,0.0,0.0,0.310762260305109
YLR265C,NEJ1,12,Verified,0.279481099906185,8.40506452935145,3.51936428773102,0.0779867906426948,0.123024836865068,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR266C,PDR8,12,Verified,-3.10913826418869,4.370033842728,57.2608107331571,7.86855686306079e-07,1.06447331568825e-05,-3.10913826418869,Toxic,1,-3.10913826418869,-3.10913826418869,0.0
YLR267W,BOP2,12,Uncharacterized,0.489499470668023,8.59201133966036,7.97540170738143,0.0117219481776654,0.0249721316551291,0.489499470668023,Neutral,0,0.0,0.0,0.489499470668023
YLR268W,SEC22,12,Verified,0.334740266766045,7.90328136150644,3.54328984261773,0.0770710639094122,0.121833210944178,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR270W,DCS1,12,Verified,-0.965269217900767,8.24720733042383,39.7761371057773,7.99389066642747e-06,6.47320560359553e-05,-0.965269217900767,Toxic,1,-0.965269217900767,-0.965269217900767,0.0
YLR271W,CMG1,12,Uncharacterized,-0.263637766335419,8.10542925875849,4.93138844640145,0.0402951047113127,0.0709835326038927,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR272C,YCS4,12,Verified,-0.763675373608664,4.77716584826529,4.83758566592418,0.0420144230753377,0.0735575095239879,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR273C,PIG1,12,Verified,-0.537420976652091,7.31262738247458,10.7671102215994,0.0044181536919551,0.0108525661000127,-0.537420976652091,Toxic,1,-0.537420976652091,-0.537420976652091,0.0
YLR274W,MCM5,12,Verified,0.408245949449825,8.99479799260948,6.66351766557319,0.0194451681237939,0.0377718455374419,0.408245949449825,Neutral,0,0.0,0.0,0.408245949449825
YLR275W,SMD2,12,Verified,0.193463282649097,7.3500344514264,0.561549912505366,0.463911207557903,0.544814836490593,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR276C,DBP9,12,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YLR277C,YSH1,12,Verified,-0.333064348211241,7.7312371951277,1.93899535731843,0.181778226898062,0.249616547116948,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR278C,,12,Uncharacterized,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YLR281C,RSO55,12,Uncharacterized,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YLR283W,PUT7,12,Uncharacterized,0.593611952906877,5.29511526762645,0.278080455072823,0.604797010081464,0.676305362371952,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR284C,ECI1,12,Verified,0.4978737857139,8.4132817229348,25.1108228153318,0.0001080202467461,0.0005009809816028,0.4978737857139,Neutral,0,0.0,0.0,0.4978737857139
YLR285C-A,,12,Uncharacterized,0.429509517098982,8.87688478573859,13.3443083141527,0.0019772192912672,0.0055166260014863,0.429509517098982,Neutral,0,0.0,0.0,0.429509517098982
YLR285W,NNT1,12,Verified,0.769243260732009,8.5968210661493,15.3640210742093,0.0011090824828115,0.0034349911950664,0.769243260732009,Neutral,0,0.0,0.0,0.769243260732009
YLR286C,CTS1,12,Verified,-0.784697818528899,7.53539728964631,9.61982691326379,0.0065003677770957,0.0151534994649176,-0.784697818528899,Toxic,1,-0.784697818528899,-0.784697818528899,0.0
YLR287C,,12,Uncharacterized,0.788064709007064,8.7491108381891,13.3344379597125,0.0019830205290671,0.0055294132061266,0.788064709007064,Neutral,0,0.0,0.0,0.788064709007064
YLR287C-A,RPS30A,12,Verified,0.676134851100906,8.72251158656495,17.4570294604747,0.0006343710615262,0.0021550653274947,0.676134851100906,Neutral,0,0.0,0.0,0.676134851100906
YLR288C,MEC3,12,Verified,0.196351080127899,7.81146705034597,2.19407200919832,0.156894292513064,0.221038652523812,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR289W,GUF1,12,Verified,0.557542409522732,7.99628402127659,7.62720443856856,0.013362410702095,0.0277916197038555,0.557542409522732,Neutral,0,0.0,0.0,0.557542409522732
YLR290C,COQ11,12,Verified,-0.332953454148592,8.07936224422926,2.80838249291531,0.112120805595114,0.167045344022263,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR291C,GCD7,12,Verified,1.23533461371071,7.30965074028845,12.527876569476,0.0025287374948729,0.0067536697358674,1.23533461371071,Neutral,0,0.0,0.0,1.23533461371071
YLR292C,SEC72,12,Verified,0.244623366674659,8.66832240405821,0.983292273925842,0.335333959147203,0.418200187668793,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR293C,GSP1,12,Verified,0.605831176362314,8.79804119819532,7.33865000444683,0.0149210608073333,0.0304499177352876,0.605831176362314,Neutral,0,0.0,0.0,0.605831176362314
YLR295C,ATP14,12,Verified,1.02618421179058,9.95842299255377,61.7276843923524,4.7601020021748e-07,7.33152196889017e-06,1.02618421179058,Neutral,0,0.0,0.0,1.02618421179058
YLR297W,,12,Verified,0.411792045564814,9.27721312935209,24.8711929866269,0.0001135653036362,0.0005219195758845,0.411792045564814,Neutral,0,0.0,0.0,0.411792045564814
YLR298C,YHC1,12,Verified,0.0947464737409603,7.55584974284002,0.399935043187724,0.535561839493144,0.614068509882758,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YLR299W,ECM38,12,Verified,0.711406188744707,8.52538690247136,17.0545898995801,0.0007042445717127,0.0023538497085327,0.711406188744707,Neutral,0,0.0,0.0,0.711406188744707
YLR300W,EXG1,12,Verified,0.589745430247614,9.19682356664628,41.642144813596,6.04102850991241e-06,5.27606302235453e-05,0.589745430247614,Neutral,0,0.0,0.0,0.589745430247614
YLR301W,HRI1,12,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YLR303W,MET17,12,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
