Gene,Systematic name,logFC,FDR,geneLen,GC_content,median_IUPRED,%AA_A,%AA_C,%AA_D,%AA_E,%AA_F,%AA_G,%AA_H,%AA_I,%AA_K,%AA_L,%AA_M,%AA_N,%AA_P,%AA_Q,%AA_R,%AA_S,%AA_T,%AA_V,%AA_W,%AA_Y,%Helical,%Proteinturn,%Beta-sheet,Acidic AA%,Basic AA%,Polar AA%,Hydrophobic AA%,Charged AA%,number of physical interaction,number of positive genetic interaction,number of negative genetic interaction,"number of ppi, all","number of ppi, score >= 0.25","number of ppi, score > 0.5","number of ppi, score > 0.8","number of ppi, score >= 0.95",RNAseq Eupl,rna logFC,rna FC - other,Imputed log2(MS),Ribo_profilling_init_rate,Ribo_profilling_trans_rate,IDR ratio,Number of complexe,Intron status,aliphaticIndex,aromaticityScore,cai,codonBias,gravyScore,instabilityIndex,pI,5'-UTR_length,3'-UTR_length,protein half-life (hr),mRNA half-life (min),Ubiquitilation number,Phosphorylation number,is in complex,is essential,variants_impact_HIGH,variants_impact_LOW,variants_impact_MODERATE,variants_impact_MODIFIER,variants_effect_conservative_inframe_deletion,variants_effect_conservative_inframe_insertion,variants_effect_disruptive_inframe_deletion,variants_effect_disruptive_inframe_insertion,variants_effect_downstream_gene_variant,variants_effect_frameshift_variant,variants_effect_intron_variant,variants_effect_missense_variant,variants_effect_splice_region_variant,variants_effect_start_lost,variants_effect_stop_gained,variants_effect_stop_lost,variants_effect_stop_retained_variant,variants_effect_synonymous_variant,variants_effect_upstream_gene_variant,alpha IDRratio,A3D mean score,A3D ratio,A3D mean +score,has disordered region,has transmembrane domain,flDPnn_disorder,PSIPRED_helix,PSIPRED_strand,PSIPRED_coil,MMseq2_low_conservation,MMseq2_high_conservation,MMseq2_median,SignalP,DFLpred_linker,ASAquick_buried,DisoRDPbind_RNA,DisoRDPbind_DNA,DisoRDPbind_PRO,MoRFchibi_morf,DRNApred_RNA,DRNApred_DNA,SCRIBER_PRO,PTM_content,haploinsufficient,Label,Numeric Label,rank,mitotic_cell_cycle,cellular_morphology,regulation of mitotic cell cycle (GO:0007346),prion_inheritance,regulation of cell cycle process (GO:0010564),prions,Prion-like,Sphingolipid Metabolism_WP370,number of genetic interaction,IDR ratio mean,Phosphorylation number norm_geneLen,Ubiquitilation number norm_geneLen,variants_impact_MODERATE norm_geneLen,variants_effect_missense_variant norm_geneLen,variants_impact_LOW norm_geneLen,variants_effect_synonymous_variant norm_geneLen
PIP2,YOR363C,-0.733908617816878,0.0193844307608383,2991.0,37.546,0.1251,0.0431,0.0221,0.0522,0.0662,0.0522,0.0241,0.011,0.0802,0.0712,0.1254,0.0271,0.0762,0.0421,0.0341,0.0491,0.0863,0.0532,0.0431,0.004,0.0361,0.341,0.2287,0.2618,0.1184,0.1313,0.308,0.4112,0.2497,2.0,2.0,10.0,8.0,8.0,1.0,1.0,0.0,4.262958075415125,0.827726814144745,0.6658619626247254,23.03249596638394,0.019,0.018,0.1103309929789368,1.0,0.0,92.31,0.09,0.13,0.06,-0.22,43.29,7.62,49,289.0,,44.0,,2.0,1.0,0.0,0.0,10.0,4.0,64.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,0.2098393574297188,-0.8371458835341367,0.0953815261044176,0.0630894578313253,1.0,0.0,0.126,0.56,0.049,0.391,0.23,0.04,1.93,0.0,0.002,0.395,0.003,0.0,0.055,0.0,0.0,0.0,0.0,0.034,0,Toxic,1,-1.2568529634584735,0,0,0,0,0,0,0,0,12.0,0.1600851752043278,0.9283779911162057,,1.8567559822324113,1.8567559822324113,4.641889955581029,4.641889955581029
SCP1,YOR367W,-0.316784941078976,0.0600053089796886,603.0,37.6451,0.2715,0.0498,0.01,0.0697,0.0597,0.0448,0.0547,0.0149,0.0498,0.1095,0.0945,0.0199,0.0199,0.0597,0.0547,0.0398,0.0846,0.0498,0.0597,0.0149,0.0348,0.2985,0.2189,0.2239,0.1294,0.1641999999999999,0.2538,0.3681999999999999,0.2936,2.0,0.0,8.0,47.0,17.0,6.0,0.0,0.0,4.050042698029645,0.72573200082165,0.8727130728935063,28.734720251352098,,,0.1144278606965174,0.0,0.0,74.54,0.1,0.16,0.05,-0.54,51.92,9.25,15,63.0,4.9,41.0,,12.0,0.0,0.0,0.0,1.0,1.0,42.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.005,-1.050742,0.12,0.111659,1.0,0.0,0.2,0.44,0.045,0.515,0.12,0.07,2.29,0.0,0.02,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0,Neutral,0,-0.3870511113839711,0,0,0,0,0,0,0,0,8.0,0.059713930348258705,27.629637526652452,,2.3024697938877043,2.3024697938877043,2.3024697938877043,2.3024697938877043
RAD17,YOR368W,0.611428064024692,0.0076251877621098,1206.0,35.9038,0.124,0.0348,0.0174,0.0746,0.0871,0.0547,0.0448,0.0224,0.0871,0.0771,0.0945,0.0174,0.0647,0.0249,0.0199,0.0448,0.0945,0.0572,0.0547,0.0,0.0249,0.3159,0.2289,0.2338,0.1617,0.1443,0.2785999999999999,0.3681,0.306,8.0,23.0,87.0,24.0,19.0,10.0,7.0,4.0,3.76763060818319,0.339682797155813,0.5729139447950891,26.273957397938933,0.056,0.042,0.1741293532338308,1.0,0.0,86.77,0.08,0.1,-0.14,-0.37,38.53,4.92,40,126.0,2.1,37.0,,11.0,1.0,0.0,0.0,2.0,1.0,47.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,0.2418952618453865,-1.0711528678304238,0.1047381546134663,0.0928304239401496,1.0,0.0,0.204,0.309,0.267,0.424,0.09,0.05,2.16,0.0,0.06,0.387,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.042,0,Neutral,0,1.2948514510789917,0,0,0,0,0,0,0,0,110.0,0.20801230753960864,12.663583866382375,,1.1512348969438522,1.1512348969438522,2.3024697938877043,2.3024697938877043
RPS12,YOR369C,-0.647748319402462,0.004013449036897,432.0,43.287,0.2346,0.0972,0.0,0.0486,0.125,0.0069,0.0694,0.0139,0.0417,0.0625,0.1042,0.0208,0.0347,0.0139,0.0347,0.0417,0.0486,0.0556,0.1597,0.0139,0.0,0.3264,0.1667,0.3472,0.1736,0.1181,0.1736,0.4444,0.2917,649.0,0.0,0.0,845.0,794.0,251.0,215.0,83.0,11.45151505842475,-0.279634674653546,0.0041187091767667,34.63534600240044,,,0.0,1.0,0.0,109.14,0.02,0.84,0.89,0.02,25.18,4.39,69,85.0,9.8,14.0,10.0,13.0,1.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.1258741258741259,-1.070716083916084,0.0629370629370629,0.0504741258741258,0.0,0.0,0.175,0.448,0.266,0.286,0.01,0.08,2.54,0.0,0.0,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.049,0,Toxic,1,-1.5523173482045791,0,0,0,0,0,0,0,0,0.0,0.06293706293706294,41.780233134920636,32.13864087301587,0.0,0.0,0.0,0.0
MRS6,YOR370C,0.599042608092303,0.283658623103367,1812.0,39.9007,0.2292,0.0613,0.0132,0.0596,0.0844,0.0563,0.0629,0.0116,0.0513,0.0579,0.0828,0.0215,0.0447,0.0513,0.0447,0.0298,0.0828,0.0563,0.0778,0.0099,0.0381,0.3162,0.2417,0.25,0.144,0.0993,0.2798,0.399,0.2433,7.0,71.0,242.0,31.0,30.0,16.0,8.0,1.0,7.16725192369454,0.527581607742402,0.5488298851845184,29.223698445931685,0.088,0.074,0.0662251655629139,0.0,0.0,77.05,0.1,0.15,0.1,-0.27,36.02,4.37,301,166.0,6.9,29.0,,22.0,1.0,1.0,0.0,4.0,1.0,43.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,0.1111111111111111,-0.7735963515754561,0.0961857379767827,0.079606135986733,0.0,0.0,0.098,0.367,0.148,0.485,0.18,0.05,2.15,0.0,0.017,0.398,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.055,0,Neutral,0,0.3277985170263398,0,0,0,0,0,0,0,0,313.0,0.08866813833701251,16.856823557237465,,0.766219252601703,0.766219252601703,3.064877010406812,3.064877010406812
GPB1,YOR371C,-0.201600105083181,0.186460698027826,2694.0,39.5323,0.2609,0.0345,0.0223,0.0735,0.049,0.0445,0.0546,0.0267,0.0657,0.0568,0.078,0.0189,0.0579,0.0612,0.0212,0.0546,0.1069,0.0702,0.0557,0.0067,0.0401,0.2906,0.2806,0.1804,0.1225,0.1381,0.3185999999999999,0.3440999999999999,0.2606,5.0,1.0,0.0,16.0,13.0,3.0,1.0,0.0,4.82387325865324,0.66121075832848,0.7083272846270356,26.75501650037021,0.022,0.021,0.1469933184855233,0.0,0.0,72.83,0.09,0.13,0.04,-0.47,48.15,6.64,,0.0,7.4,,,60.0,0.0,0.0,0.0,8.0,3.0,44.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,0.2452619843924191,-0.8589871794871796,0.1315496098104793,0.0841209587513935,1.0,0.0,0.074,0.227,0.236,0.537,0.21,0.05,2.04,0.0,0.019,0.343,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.07,0,Neutral,0,-0.1470496758203532,0,0,0,0,0,0,0,0,1.0,0.1961276514389712,30.921810372255806,,1.5460905186127902,1.5460905186127902,4.122908049634107,4.122908049634107
NUD1,YOR373W,-0.481604986598683,0.566072044276612,2556.0,41.784,0.4476,0.0411,0.0082,0.0552,0.0481,0.0364,0.054,0.027,0.0423,0.0704,0.1162,0.0153,0.1045,0.0434,0.0481,0.027,0.1197,0.0704,0.0458,0.0082,0.0176,0.2664,0.3216,0.2207,0.1033,0.1244,0.3685,0.3229,0.2277,10.0,0.0,0.0,80.0,34.0,9.0,1.0,0.0,5.399621784129336,0.629539434424307,0.6053604221953396,27.46266406974264,0.034,0.032,0.4624413145539906,1.0,0.0,77.87,0.06,0.13,0.05,-0.6,35.56,7.04,,83.0,3.6,26.0,5.0,69.0,0.0,1.0,0.0,7.0,8.0,54.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0,0.4735605170387779,-0.9095857814336076,0.1645123384253819,0.131230669800235,1.0,0.0,0.121,0.295,0.127,0.578,0.21,0.03,2.0,0.0,0.009,0.287,0.0,0.006,0.115,0.0,0.0,0.0,0.0,0.072,0,Neutral,0,-0.119018217956592,0,0,0,0,0,0,0,0,0.0,0.46800091579638425,37.479992454728375,2.7159414822266936,4.34550637156271,3.802318075117371,3.802318075117371,3.802318075117371
ALD4,YOR374W,-0.234964447973082,0.743892531049173,1560.0,44.4231,0.1852,0.0827,0.0096,0.05,0.0635,0.0442,0.0865,0.0154,0.0827,0.0731,0.0692,0.0154,0.0519,0.0404,0.0308,0.0346,0.0712,0.0577,0.075,0.0096,0.0346,0.3154,0.25,0.2308,0.1135,0.1230999999999999,0.2558,0.4134,0.2365999999999999,2.0,3.0,10.0,36.0,31.0,1.0,0.0,0.0,6.39321735490057,3.57587591255504,2.8394314592658,32.67862862665827,0.338,0.149,0.0,0.0,0.0,86.62,0.09,0.28,0.4,-0.15,31.19,6.72,39,226.0,3.3,55.0,,14.0,0.0,0.0,0.0,5.0,0.0,71.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0462427745664739,-0.7322304431599229,0.071290944123314,0.0471371868978805,0.0,0.0,0.0,0.349,0.222,0.429,0.06,0.06,2.51,0.0,0.002,0.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0,Neutral,0,-0.0301905353369139,0,0,0,0,0,0,0,0,13.0,0.02312138728323695,12.459903846153846,,0.0,0.0,4.449965659340659,4.449965659340659
GDH1,YOR375C,-0.986649523200455,0.164995433065711,1365.0,44.6886,0.2364,0.0769,0.0132,0.0374,0.0791,0.0396,0.1055,0.0088,0.0637,0.0615,0.0615,0.0176,0.044,0.033,0.0462,0.0418,0.0835,0.0484,0.0813,0.0132,0.0418,0.3011,0.2659,0.2352,0.1165,0.1121,0.2771,0.3955999999999999,0.2286,9.0,9.0,3.0,50.0,33.0,6.0,3.0,0.0,8.902691824904204,0.349328279798518,0.3364166342597326,34.300756930539755,0.375,0.206,0.0,0.0,0.0,77.23,0.09,0.59,0.75,-0.26,28.86,5.39,57,81.0,17.3,38.0,10.0,19.0,0.0,0.0,0.0,4.0,0.0,80.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,47.0,0.0022026431718061,-0.7429048458149781,0.0594713656387665,0.0248689427312775,0.0,0.0,0.004,0.379,0.198,0.423,0.03,0.1,2.58,0.0,0.037,0.445,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.031,0,Neutral,0,-0.7720809535937055,0,0,0,0,0,0,0,0,12.0,0.00110132158590305,19.32556514913658,10.171350078492935,0.0,0.0,4.068540031397174,4.068540031397174
ATF1,YOR377W,0.136189123051625,0.286237799766702,1578.0,37.706,0.1162,0.0323,0.0266,0.0513,0.0703,0.057,0.0513,0.0323,0.0684,0.0703,0.097,0.0228,0.0589,0.0513,0.0399,0.0437,0.0646,0.0437,0.0551,0.0171,0.0437,0.3384,0.2262,0.2224,0.1216,0.1463,0.2774,0.3934,0.2679,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,4.19394866852821,0.419254030236851,0.4098018770470146,26.36993352612637,0.056,0.049,0.0114068441064638,0.0,0.0,78.55,0.12,0.15,0.04,-0.37,47.65,6.96,82,234.0,27.2,44.0,,,0.0,0.0,0.0,12.0,2.0,87.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,0.0209523809523809,-0.7776691428571428,0.0876190476190476,0.0640788571428571,0.0,0.0,0.006,0.467,0.12,0.413,0.1,0.09,2.25,0.0,0.0,0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0,Neutral,0,0.0739878754998904,0,0,0,0,0,0,0,0,2.0,0.01617961252942235,,,1.759682237914177,1.759682237914177,10.558093427485062,10.558093427485062
RDR1,YOR380W,0.682850533412577,0.0059132038690241,1641.0,43.9976,0.1449,0.0786,0.0238,0.0494,0.0494,0.0256,0.0384,0.0402,0.0622,0.0439,0.1024,0.0128,0.0457,0.0567,0.0457,0.0585,0.075,0.0658,0.0786,0.0165,0.0293,0.3144,0.2157,0.2431,0.0988,0.1426,0.2852999999999999,0.4059999999999999,0.2414,1.0,5.0,65.0,7.0,4.0,0.0,0.0,0.0,4.43320774743521,0.767247615472772,0.715161534480867,24.65142159639373,0.3,0.085,0.1115173674588665,0.0,0.0,89.96,0.07,0.11,0.02,-0.2,42.33,7.89,,65.0,,49.0,,4.0,0.0,0.0,0.0,13.0,1.0,129.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,49.0,0.141025641025641,-0.7620558608058607,0.1556776556776556,0.1163576923076923,0.0,0.0,0.132,0.524,0.081,0.395,0.21,0.08,2.14,0.0,0.016,0.436,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.038,0,Neutral,0,1.5215119537825628,0,0,0,0,0,0,0,0,70.0,0.12627150424225375,3.3842517628623665,,0.8460629407155916,0.8460629407155916,10.998818229302689,10.998818229302689
FRE3,YOR381W,-1.46866726830836,0.0423623215508504,2136.0,39.7472,0.0235,0.0758,0.0211,0.0379,0.052,0.0604,0.0702,0.0253,0.0632,0.052,0.1025,0.0239,0.0365,0.0379,0.0253,0.0337,0.0618,0.0534,0.0772,0.0169,0.0716,0.3919,0.2065,0.2542,0.0899,0.111,0.2697,0.4915,0.2009,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,6.27127473539959,0.279282029164704,0.661676305219097,23.315366056494536,0.008,0.008,0.0154494382022471,0.0,0.0,89.0,0.15,0.12,0.04,0.15,35.52,7.1,81,72.0,,49.0,,,0.0,0.0,0.0,12.0,12.0,135.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,73.0,0.0534458509142053,-0.1374711673699016,0.3319268635724332,0.3933731364275664,0.0,1.0,0.073,0.474,0.184,0.342,0.27,0.06,1.95,1.0,0.003,0.537,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.032,0,Toxic,1,-2.016509896366508,0,0,0,0,0,0,0,0,0.0,0.0344476445582262,,,7.799939807383628,7.799939807383628,7.799939807383628,7.799939807383628
FIT2,YOR382W,-0.498684453215342,0.0420685259695701,462.0,45.2381,0.4292,0.1104,0.0,0.026,0.0195,0.0195,0.0584,0.0,0.0325,0.0455,0.0519,0.0195,0.039,0.0195,0.013,0.0065,0.2078,0.1948,0.0974,0.0,0.0325,0.2338,0.3247,0.2013,0.0455,0.052,0.4871,0.3637,0.0975,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,5.9833923472434005,1.3133190045686,1.2446966928122345,24.073646118166607,0.334,0.191,0.3116883116883117,0.0,0.0,73.57,0.05,0.28,0.47,0.1,19.18,8.87,40,96.0,,38.0,,2.0,0.0,0.0,0.0,3.0,2.0,116.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,70.0,0.6862745098039216,0.0681797385620915,0.4640522875816993,0.5753392156862744,1.0,0.0,0.464,0.261,0.32,0.419,0.41,0.03,1.96,1.0,0.0,0.013,0.0,0.0,0.373,0.039,0.0,0.0,0.176,0.157,0,Toxic,1,-0.6862111038797801,0,0,0,0,0,0,0,0,0.0,0.4989814107461166,6.010343228200371,,6.010343228200371,6.010343228200371,9.015514842300558,9.015514842300558
FRE5,YOR384W,-0.427230243433321,0.140687771355309,2085.0,41.6787,0.0287,0.0647,0.0173,0.0403,0.0619,0.0633,0.0633,0.0345,0.0719,0.0691,0.1079,0.0216,0.0317,0.0259,0.0173,0.0489,0.0604,0.0518,0.0676,0.0302,0.0489,0.3899,0.1813,0.2561,0.1022,0.1525,0.2274,0.4760999999999999,0.2547,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,5.341743077065845,1.0247707520969,0.9381991491246808,22.41594427388567,0.006,0.006,0.0129496402877697,0.0,0.0,89.5,0.14,0.09,-0.07,0.02,37.02,8.84,,,,,,,0.0,0.0,0.0,12.0,3.0,110.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,68.0,0.0547550432276657,-0.3053260806916427,0.276657060518732,0.3592475504322766,0.0,1.0,0.056,0.569,0.115,0.316,0.27,0.06,1.91,1.0,0.004,0.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0,Neutral,0,-0.3638906469312076,0,0,0,0,0,0,0,0,0.0,0.0338523417577177,,,1.9976824254881809,1.9976824254881809,7.9907297019527235,7.9907297019527235
YOR385W,YOR385W,-0.663925364758207,0.0005001805416553,873.0,36.5407,0.1449,0.0206,0.0206,0.0722,0.0412,0.0722,0.0515,0.0309,0.0722,0.0722,0.0687,0.0172,0.0378,0.0481,0.0584,0.0653,0.0859,0.0515,0.0447,0.0034,0.0619,0.323,0.2234,0.1478,0.1134,0.1684,0.3161,0.3609,0.2818,3.0,1.0,16.0,5.0,4.0,0.0,0.0,0.0,3.13362545999524,1.33204162758671,1.1013582321569595,24.59422988175975,0.019,0.018,0.0481099656357388,0.0,0.0,65.33,0.14,0.15,0.03,-0.6,46.51,9.01,33,243.0,4.5,16.0,3.0,7.0,0.0,0.0,0.0,1.0,2.0,94.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,0.1172413793103448,-0.7935641379310344,0.1206896551724138,0.1047948275862068,0.0,0.0,0.124,0.286,0.224,0.49,0.19,0.07,2.075,0.0,0.041,0.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0,Toxic,1,-2.1915334482966022,0,0,0,0,0,0,0,0,17.0,0.0826756724730418,11.132560137457045,4.771097201767305,3.18073146784487,3.18073146784487,1.590365733922435,1.590365733922435
PHR1,YOR386W,-0.370643105415524,0.0892262843124947,1698.0,36.5724,0.11035,0.0442,0.0159,0.0512,0.0548,0.0442,0.0424,0.023,0.0601,0.0866,0.0901,0.0318,0.0636,0.0389,0.0371,0.0512,0.0813,0.053,0.0459,0.0283,0.0548,0.3233,0.2261,0.2208,0.106,0.1608,0.3057,0.3994,0.2668,2.0,1.0,9.0,28.0,15.0,0.0,0.0,0.0,2.31523300730197,2.51245422405371,2.3007149379602665,24.490458026656103,0.034,0.031,0.0,0.0,0.0,70.54,0.13,0.15,0.05,-0.54,38.97,9.52,40,1.0,,45.0,,,0.0,0.0,0.0,12.0,3.0,82.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,0.0265486725663716,-0.83019203539823,0.0707964601769911,0.0328667256637168,0.0,0.0,0.023,0.395,0.152,0.453,0.15,0.08,2.33,0.0,0.018,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0,Neutral,0,-0.3889926048523038,0,0,0,0,0,0,0,0,10.0,0.0132743362831858,,,2.452984603735487,2.452984603735487,9.811938414941949,9.811938414941949
HAT1,YPL001W,-3.47250248744979,6.41553342233764e-08,1125.0,35.7333,0.0985,0.0507,0.0053,0.088,0.08,0.0613,0.0293,0.016,0.0667,0.088,0.0987,0.008,0.0507,0.0293,0.032,0.0507,0.0827,0.032,0.0613,0.016,0.0507,0.3547,0.192,0.2373,0.1679999999999999,0.1547,0.2533999999999999,0.4134,0.3227,36.0,12.0,5.0,50.0,44.0,19.0,6.0,3.0,4.19394866852821,1.16704415930303,1.394548731847049,28.27386551971996,0.016,0.015,0.0,1.0,0.0,80.54,0.13,0.15,0.04,-0.5,39.18,5.05,8,54.0,11.0,42.0,1.0,6.0,1.0,0.0,0.0,1.0,2.0,57.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,0.0026737967914438,-1.0423216577540106,0.0481283422459893,0.0338689839572192,0.0,0.0,0.029,0.484,0.187,0.329,0.15,0.07,2.25,0.0,0.0,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0,Toxic,1,-24.97690209151208,0,0,0,0,0,0,0,0,17.0,0.0013368983957219,7.404742857142857,1.2341238095238096,2.4682476190476192,2.4682476190476192,1.2341238095238096,1.2341238095238096
SNF8,YPL002C,0.502570697151654,0.0078540396346109,702.0,38.3191,0.07115,0.0427,0.0214,0.0684,0.0812,0.0598,0.0513,0.0171,0.0641,0.0855,0.1239,0.0299,0.0385,0.0171,0.047,0.0427,0.0812,0.0256,0.0556,0.0171,0.0256,0.3462,0.188,0.2778,0.1496,0.1453,0.2393,0.4187,0.2949,11.0,10.0,47.0,21.0,20.0,16.0,10.0,6.0,3.922845951236914,1.23502476671534,1.2841704159355694,22.84359692512149,0.069,0.061,0.0,1.0,0.0,88.56,0.1,0.12,0.0,-0.24,42.61,5.43,20,163.0,8.1,50.0,,1.0,1.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0214592274678111,-1.0048944206008583,0.1158798283261802,0.0800991416309012,0.0,0.0,0.004,0.592,0.09,0.318,0.13,0.07,2.17,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0,Neutral,0,1.057864533920334,0,0,0,0,0,0,0,0,57.0,0.01072961373390555,1.9777625152625153,,1.9777625152625153,1.9777625152625153,0.0,0.0
ULA1,YPL003W,0.158129567060626,0.505184480658137,1389.0,39.5968,0.1007,0.0518,0.0194,0.0648,0.0691,0.0367,0.0475,0.013,0.054,0.0648,0.1361,0.0173,0.0518,0.0389,0.0432,0.0432,0.0605,0.0562,0.067,0.013,0.0497,0.3564,0.1987,0.2743,0.1339,0.121,0.2808,0.4256,0.2549,3.0,5.0,60.0,18.0,9.0,2.0,1.0,1.0,4.04011719549009,1.36443793677917,1.1149196867098825,24.13982398753144,,,0.0,1.0,0.0,93.59,0.1,0.1,-0.08,-0.22,38.68,4.97,49,0.0,,47.0,,,1.0,0.0,0.0,2.0,6.0,56.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,0.0086580086580086,-0.912132251082251,0.0909090909090909,0.034977922077922,0.0,0.0,0.0,0.524,0.123,0.353,0.18,0.06,2.11,0.0,0.006,0.383,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0,Neutral,0,0.0468933230331455,0,0,0,0,0,0,0,0,65.0,0.0043290043290043,,,5.997361925331688,5.997361925331688,1.9991206417772291,1.9991206417772291
LSP1,YPL004C,0.565194185269678,0.0002312266284284,1026.0,42.6901,0.41675,0.0994,0.0,0.076,0.1199,0.0234,0.0468,0.0205,0.0439,0.0614,0.0848,0.0146,0.0263,0.0497,0.0468,0.0497,0.0819,0.0468,0.0643,0.0088,0.0322,0.2573,0.2047,0.3187,0.1959,0.1316,0.234,0.3714,0.3275,14.0,2.0,13.0,122.0,94.0,6.0,1.0,1.0,8.54564132757609,1.13575381258676,1.074256144904885,33.17924888948114,0.213,0.146,0.347953216374269,1.0,0.0,74.02,0.06,0.26,0.3,-0.66,46.95,4.34,49,169.0,5.8,54.0,2.0,47.0,0.0,0.0,0.0,7.0,1.0,59.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,0.1847507331378299,-1.025742228739003,0.1554252199413489,0.1035043988269794,1.0,0.0,0.428,0.545,0.053,0.402,0.06,0.1,2.61,0.0,0.006,0.243,0.0,0.0,0.199,0.0,0.006,0.0,0.059,0.091,0,Neutral,0,2.0550246669194583,0,0,0,0,0,0,0,0,15.0,0.26635197475604944,63.60067878028404,2.70641186299081,1.353205931495405,1.353205931495405,9.472441520467836,9.472441520467836
AEP3,YPL005W,-3.4349735200017,6.51256816393967e-07,1821.0,37.2323,0.2064,0.0494,0.0165,0.0428,0.0626,0.0626,0.0395,0.0198,0.0544,0.1005,0.1021,0.0181,0.0659,0.0329,0.0329,0.0692,0.0774,0.0626,0.0478,0.0066,0.0346,0.3081,0.2158,0.2323,0.1054,0.1895,0.2899,0.3756,0.2949,2.0,4.0,28.0,21.0,11.0,1.0,0.0,0.0,2.35715730141131,1.49977006055457,1.3558620611451704,22.484527831313663,,,0.029654036243822,0.0,0.0,74.48,0.1,0.1,-0.05,-0.53,32.35,10.31,24,294.0,,58.0,,,0.0,0.0,0.0,8.0,5.0,62.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,34.0,0.1023102310231023,-1.0958171617161716,0.0627062706270627,0.0320414191419141,0.0,0.0,0.035,0.55,0.059,0.391,0.21,0.06,2.12,0.0,0.023,0.404,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.054,0,Toxic,1,-21.249597099898605,0,0,0,0,0,0,0,0,32.0,0.06598213363346214,,,3.812161685102377,3.812161685102377,6.099458696163803,6.099458696163803
